,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
106,0.14494385719299316,0.004792498664528706,0.01047964096069336,0.0005135494442754991,balanced,entropy,27,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 27, 'n_estimators': 50}",0.9185185185185185,0.8851851851851852,0.8925925925925926,0.9144981412639405,0.8661710037174721,0.8953930882555419,0.019317157457056696,196
510,0.13408980369567872,0.004598686946739297,0.010363626480102538,0.0002094945620171983,,entropy,30,50,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 30, 'n_estimators': 50}",0.9185185185185185,0.8851851851851852,0.8962962962962963,0.9144981412639405,0.862453531598513,0.8953903345724907,0.02044416787256434,197
506,0.1360703468322754,0.0038642427190167536,0.01021275520324707,0.00013562028395700887,,entropy,29,50,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 29, 'n_estimators': 50}",0.9222222222222223,0.8814814814814815,0.8962962962962963,0.9070631970260223,0.8698884758364313,0.8953903345724907,0.018443577053560374,197
95,0.2827614784240723,0.004836875396439782,0.019364452362060545,0.0021124784577510112,balanced,entropy,24,100,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 24, 'n_estimators': 100}",0.9185185185185185,0.8888888888888888,0.8962962962962963,0.9070631970260223,0.8661710037174721,0.8953875808894397,0.017708909796051147,199
295,0.22161669731140138,0.0033732498063743146,0.018356847763061523,0.0004602058749609406,balanced,gini,25,100,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 25, 'n_estimators': 100}",0.9185185185185185,0.8888888888888888,0.8962962962962963,0.8996282527881041,0.8736059479553904,0.8953875808894397,0.0146323058226296,199
90,0.13865137100219727,0.0025373554593375717,0.01065206527709961,0.0011960119296224952,balanced,entropy,23,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 23, 'n_estimators': 50}",0.9185185185185185,0.8888888888888888,0.8962962962962963,0.9070631970260223,0.8661710037174721,0.8953875808894397,0.017708909796051147,199
302,0.11466894149780274,0.002433581603186784,0.01047220230102539,0.00043752579510369813,balanced,gini,27,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 27, 'n_estimators': 50}",0.9148148148148149,0.9037037037037037,0.8925925925925926,0.895910780669145,0.8698884758364313,0.8953820735233375,0.014865162098619168,202
486,0.13285017013549805,0.004798695403244842,0.009994316101074218,0.00018538220635052097,,entropy,24,50,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 24, 'n_estimators': 50}",0.9148148148148149,0.8888888888888888,0.8925925925925926,0.9033457249070632,0.8736059479553904,0.8946495938317499,0.013874515056614377,203
78,0.14054861068725585,0.0028025420130666366,0.009798717498779298,7.965798433078714e-05,balanced,entropy,20,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'n_estimators': 50}",0.9185185185185185,0.8888888888888888,0.8888888888888888,0.9033457249070632,0.8736059479553904,0.8946495938317499,0.015195754249320388,203
494,0.13144979476928711,0.004812275575604461,0.009883832931518555,0.00015137694083696806,,entropy,26,50,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 26, 'n_estimators': 50}",0.9185185185185185,0.8888888888888888,0.8925925925925926,0.9070631970260223,0.8661710037174721,0.8946468401486989,0.017732851674151392,205
91,0.2831123828887939,0.00628715618288831,0.020713186264038085,0.004464425671497831,balanced,entropy,23,100,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 23, 'n_estimators': 100}",0.9185185185185185,0.8925925925925926,0.8888888888888888,0.9070631970260223,0.8661710037174721,0.8946468401486989,0.017732851674151392,205
118,0.1437354564666748,0.004563735942007651,0.010091924667358398,0.00024151350640373926,balanced,entropy,30,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 30, 'n_estimators': 50}",0.9185185185185185,0.8925925925925926,0.8888888888888888,0.9107806691449815,0.862453531598513,0.8946468401486989,0.019513792647319946,205
678,0.11085300445556641,0.004080232059376452,0.011248111724853516,0.002437365319755995,,gini,23,50,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 23, 'n_estimators': 50}",0.9148148148148149,0.8925925925925926,0.8925925925925926,0.8921933085501859,0.8810408921933085,0.8946468401486989,0.011012072513803445,205
102,0.14387288093566894,0.004081763479025748,0.010118246078491211,0.000113237631395171,balanced,entropy,26,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 26, 'n_estimators': 50}",0.9185185185185185,0.8851851851851852,0.8962962962962963,0.9107806691449815,0.862453531598513,0.8946468401486989,0.019792979573133015,205
663,0.21712865829467773,0.006081880489857265,0.019757175445556642,0.0031512972986132088,,gini,19,100,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 19, 'n_estimators': 100}",0.9185185185185185,0.8962962962962963,0.8888888888888888,0.9033457249070632,0.8661710037174721,0.8946440864656477,0.01727585340912999,210
670,0.11060385704040528,0.00315397687660166,0.009902143478393554,7.460019427053478e-05,,gini,21,50,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 21, 'n_estimators': 50}",0.9185185185185185,0.8888888888888888,0.9,0.9033457249070632,0.862453531598513,0.8946413327825967,0.018674832856480465,211
470,0.12811360359191895,0.0024685072181686433,0.009765434265136718,7.680533798342966e-05,,entropy,20,50,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'n_estimators': 50}",0.9148148148148149,0.9074074074074074,0.8925925925925926,0.895910780669145,0.862453531598513,0.8946358254164947,0.01795441598239251,212
63,0.256481409072876,0.004572853597014568,0.01804800033569336,0.0005131661016508024,balanced,entropy,16,100,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 16, 'n_estimators': 100}",0.9148148148148149,0.8777777777777778,0.8962962962962963,0.9070631970260223,0.8736059479553904,0.8939116067740602,0.01605126409233582,213
487,0.2583409309387207,0.0058520174231462985,0.018191051483154298,0.00040539803424468376,,entropy,24,100,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 24, 'n_estimators': 100}",0.9222222222222223,0.8814814814814815,0.8888888888888888,0.895910780669145,0.8810408921933085,0.8939088530910093,0.015171543157932543,214
671,0.22152972221374512,0.004896910710871581,0.01787843704223633,0.00011347538220904651,,gini,21,100,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 21, 'n_estimators': 100}",0.9148148148148149,0.8925925925925926,0.8888888888888888,0.8996282527881041,0.8736059479553904,0.8939060994079581,0.013482664942916174,215
499,0.2602201461791992,0.007647589441623575,0.01844182014465332,0.00014752378413804954,,entropy,27,100,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 27, 'n_estimators': 100}",0.9185185185185185,0.8851851851851852,0.8925925925925926,0.9033457249070632,0.8698884758364313,0.8939060994079581,0.0164286553990019,215
134,0.14071073532104492,0.0019198115667490346,0.010329484939575195,0.0002912781550134108,balanced,entropy,34,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 34, 'n_estimators': 50}",0.9111111111111111,0.8962962962962963,0.8925925925925926,0.9107806691449815,0.8587360594795539,0.893903345724907,0.019105672160308958,217
287,0.2210932731628418,0.0023316255673100183,0.01817607879638672,0.0001643720002593522,balanced,gini,23,100,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 23, 'n_estimators': 100}",0.9111111111111111,0.8925925925925926,0.8962962962962963,0.8996282527881041,0.8698884758364313,0.893903345724907,0.013513252846300857,217
682,0.11471209526062012,0.0034491444370906657,0.010147953033447265,0.000405807937305193,,gini,24,50,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 24, 'n_estimators': 50}",0.9148148148148149,0.8814814814814815,0.8888888888888888,0.8996282527881041,0.8810408921933085,0.8931708660333195,0.012745757469702518,219
485,0.027440977096557618,0.00015479888041014314,0.0033100605010986327,5.9722516812031784e-05,,entropy,24,10,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 24, 'n_estimators': 10}",0.9111111111111111,0.8740740740740741,0.9,0.9033457249070632,0.8773234200743495,0.8931708660333195,0.01475022863445764,219
110,0.14039006233215331,0.0026794114829200646,0.010216474533081055,0.0006007404129942408,balanced,entropy,28,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 28, 'n_estimators': 50}",0.9185185185185185,0.8814814814814815,0.8888888888888888,0.9107806691449815,0.8661710037174721,0.8931681123502685,0.019165480524990508,221
674,0.11250457763671876,0.0015767929241179382,0.010408782958984375,0.0007199501100623943,,gini,22,50,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 22, 'n_estimators': 50}",0.9148148148148149,0.8851851851851852,0.8925925925925926,0.9033457249070632,0.8698884758364313,0.8931653586672175,0.015350331021589444,222
158,0.1439119815826416,0.006783574998465951,0.010431289672851562,0.000951043350314938,balanced,entropy,40,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 40, 'n_estimators': 50}",0.9111111111111111,0.8962962962962963,0.8888888888888888,0.9107806691449815,0.8587360594795539,0.8931626049841663,0.019213624139383365,223
162,0.14090304374694823,0.003111921181333495,0.01062760353088379,0.0008230226838280055,balanced,entropy,41,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 41, 'n_estimators': 50}",0.9111111111111111,0.8962962962962963,0.8888888888888888,0.9107806691449815,0.8587360594795539,0.8931626049841663,0.019213624139383365,223
154,0.1420288562774658,0.0034134069862783215,0.00993342399597168,8.493598218311179e-05,balanced,entropy,39,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 39, 'n_estimators': 50}",0.9111111111111111,0.8962962962962963,0.8888888888888888,0.9107806691449815,0.8587360594795539,0.8931626049841663,0.019213624139383365,223
142,0.14453887939453125,0.005578735001133321,0.010165929794311523,0.00023711453484713183,balanced,entropy,36,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 36, 'n_estimators': 50}",0.9111111111111111,0.8962962962962963,0.8888888888888888,0.9107806691449815,0.8587360594795539,0.8931626049841663,0.019213624139383365,223
150,0.14329872131347657,0.0019806620587507436,0.010417747497558593,0.0004834695755266921,balanced,entropy,38,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 38, 'n_estimators': 50}",0.9111111111111111,0.8962962962962963,0.8888888888888888,0.9107806691449815,0.8587360594795539,0.8931626049841663,0.019213624139383365,223
190,0.1428239345550537,0.0035662621638233236,0.010002470016479493,0.0001389638472671378,balanced,entropy,48,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 48, 'n_estimators': 50}",0.9111111111111111,0.8962962962962963,0.8888888888888888,0.9107806691449815,0.8587360594795539,0.8931626049841663,0.019213624139383365,223
170,0.14193806648254395,0.003028443645692405,0.01129322052001953,0.002322193961366757,balanced,entropy,43,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 43, 'n_estimators': 50}",0.9111111111111111,0.8962962962962963,0.8888888888888888,0.9107806691449815,0.8587360594795539,0.8931626049841663,0.019213624139383365,223
138,0.14056854248046874,0.004542498942046208,0.010093164443969727,0.0005132475111573431,balanced,entropy,35,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 35, 'n_estimators': 50}",0.9111111111111111,0.8962962962962963,0.8888888888888888,0.9107806691449815,0.8587360594795539,0.8931626049841663,0.019213624139383365,223
186,0.14393811225891112,0.004648461123680569,0.010158491134643555,0.00021850749433427902,balanced,entropy,47,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 47, 'n_estimators': 50}",0.9111111111111111,0.8962962962962963,0.8888888888888888,0.9107806691449815,0.8587360594795539,0.8931626049841663,0.019213624139383365,223
182,0.1463904857635498,0.005887868431420066,0.010452985763549805,0.00046503151173462855,balanced,entropy,46,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 46, 'n_estimators': 50}",0.9111111111111111,0.8962962962962963,0.8888888888888888,0.9107806691449815,0.8587360594795539,0.8931626049841663,0.019213624139383365,223
130,0.1413046360015869,0.005233042369291916,0.01016082763671875,0.00013100172162652774,balanced,entropy,33,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 33, 'n_estimators': 50}",0.9111111111111111,0.8925925925925926,0.8925925925925926,0.9107806691449815,0.8587360594795539,0.8931626049841663,0.01907030110196385,223
194,0.1391420841217041,0.002787886657456162,0.010011863708496094,0.00030493821642818043,balanced,entropy,49,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 49, 'n_estimators': 50}",0.9111111111111111,0.8962962962962963,0.8888888888888888,0.9107806691449815,0.8587360594795539,0.8931626049841663,0.019213624139383365,223
178,0.13844537734985352,0.003947515440681483,0.00986475944519043,9.342460542839492e-05,balanced,entropy,45,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 45, 'n_estimators': 50}",0.9111111111111111,0.8962962962962963,0.8888888888888888,0.9107806691449815,0.8587360594795539,0.8931626049841663,0.019213624139383365,223
166,0.14701347351074218,0.0048940733410170615,0.010329961776733398,0.00031304063454221635,balanced,entropy,42,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 42, 'n_estimators': 50}",0.9111111111111111,0.8962962962962963,0.8888888888888888,0.9107806691449815,0.8587360594795539,0.8931626049841663,0.019213624139383365,223
174,0.14592199325561522,0.004282163108633495,0.01047811508178711,0.00019756650756137478,balanced,entropy,44,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 44, 'n_estimators': 50}",0.9111111111111111,0.8962962962962963,0.8888888888888888,0.9107806691449815,0.8587360594795539,0.8931626049841663,0.019213624139383365,223
146,0.1428603172302246,0.00441085964153633,0.010238552093505859,9.0298606191473e-05,balanced,entropy,37,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 37, 'n_estimators': 50}",0.9111111111111111,0.8962962962962963,0.8888888888888888,0.9107806691449815,0.8587360594795539,0.8931626049841663,0.019213624139383365,223
262,0.1101872444152832,0.0039096616019673415,0.010830354690551759,0.0014682368766465214,balanced,gini,17,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 17, 'n_estimators': 50}",0.9148148148148149,0.8888888888888888,0.8962962962962963,0.8884758364312267,0.8773234200743495,0.8931598513011153,0.012407646039563883,239
86,0.14701442718505858,0.003179276833773372,0.010106897354125977,0.00041066514998825223,balanced,entropy,22,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 22, 'n_estimators': 50}",0.9111111111111111,0.8888888888888888,0.9,0.9033457249070632,0.862453531598513,0.8931598513011151,0.01693461882482298,240
67,0.26408815383911133,0.0039909302812260305,0.01934809684753418,0.0020823317281028816,balanced,entropy,17,100,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 17, 'n_estimators': 100}",0.9185185185185185,0.8925925925925926,0.8925925925925926,0.895910780669145,0.8661710037174721,0.893157097618064,0.016611267479003208,241
98,0.14346108436584473,0.004967193567316693,0.010283279418945312,0.00033963529206416297,balanced,entropy,25,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 25, 'n_estimators': 50}",0.9148148148148149,0.8814814814814815,0.8925925925925926,0.9070631970260223,0.8661710037174721,0.8924246179264766,0.017462197024026998,242
283,0.22411231994628905,0.006524271866189296,0.01841249465942383,0.0006399449677069811,balanced,gini,22,100,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 22, 'n_estimators': 100}",0.9074074074074074,0.9,0.8851851851851852,0.9070631970260223,0.862453531598513,0.8924218642434256,0.017010783382451766,243
83,0.27575268745422366,0.008424583731570897,0.018130731582641602,0.00029538768419788735,balanced,entropy,21,100,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 21, 'n_estimators': 100}",0.9148148148148149,0.8851851851851852,0.8925925925925926,0.9070631970260223,0.862453531598513,0.8924218642434256,0.01825547859915342,243
502,0.13272242546081542,0.0026340772817459016,0.010329246520996094,0.0004630904906584562,,entropy,28,50,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 28, 'n_estimators': 50}",0.9185185185185185,0.8814814814814815,0.8925925925925926,0.9070631970260223,0.862453531598513,0.8924218642434256,0.01956131935564497,243
122,0.1410593032836914,0.005669887422429598,0.01021265983581543,0.00032354534399191883,balanced,entropy,31,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 31, 'n_estimators': 50}",0.9111111111111111,0.8925925925925926,0.8888888888888888,0.9070631970260223,0.862453531598513,0.8924218642434256,0.01717130512612912,243
270,0.11241040229797364,0.004972035117425627,0.010000276565551757,0.0002609736954678953,balanced,gini,19,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 19, 'n_estimators': 50}",0.9185185185185185,0.8814814814814815,0.8962962962962963,0.8996282527881041,0.8661710037174721,0.8924191105603745,0.017645272677745523,247
659,0.21583919525146483,0.0030637203518012203,0.01882772445678711,0.0015703824259808107,,gini,18,100,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 18, 'n_estimators': 100}",0.9185185185185185,0.8925925925925926,0.8888888888888888,0.8921933085501859,0.8698884758364313,0.8924163568773235,0.01550065873779996,248
301,0.026146554946899415,0.00178855490369792,0.003377962112426758,7.227322509871342e-05,balanced,gini,27,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 27, 'n_estimators': 10}",0.9111111111111111,0.8814814814814815,0.9111111111111111,0.895910780669145,0.862453531598513,0.8924136031942723,0.018593230112369123,249
82,0.13982758522033692,0.004806566497397117,0.010168886184692383,0.00015189726822885936,balanced,entropy,21,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 21, 'n_estimators': 50}",0.9148148148148149,0.8740740740740741,0.8925925925925926,0.9070631970260223,0.8698884758364313,0.8916866308687871,0.017649556174225683,250
655,0.2146934986114502,0.008381587543639966,0.017943477630615233,0.0003101312952666415,,gini,17,100,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 17, 'n_estimators': 100}",0.9074074074074074,0.8851851851851852,0.8925925925925926,0.8921933085501859,0.8810408921933085,0.8916838771857358,0.008986888381465734,251
58,0.12837634086608887,0.003811519069541649,0.009552431106567384,0.0001120341460820634,balanced,entropy,15,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 50}",0.9074074074074074,0.8925925925925926,0.8925925925925926,0.8884758364312267,0.8773234200743495,0.8916783698196337,0.009647746185387435,252
126,0.1408991813659668,0.002290197994748041,0.010121536254882813,0.00022366069143674812,balanced,entropy,32,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 32, 'n_estimators': 50}",0.9111111111111111,0.8888888888888888,0.8925925925925926,0.9070631970260223,0.8587360594795539,0.8916783698196337,0.01848316617874568,252
463,0.25162620544433595,0.00387941005651278,0.01815519332885742,0.00038702016113884024,,entropy,18,100,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 18, 'n_estimators': 100}",0.9111111111111111,0.8962962962962963,0.8925925925925926,0.8996282527881041,0.8587360594795539,0.8916728624535317,0.017596526818796067,254
254,0.10740418434143066,0.003732982024838048,0.009654426574707031,0.0001758976335196938,balanced,gini,15,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'n_estimators': 50}",0.9111111111111111,0.8666666666666667,0.9,0.895910780669145,0.8810408921933085,0.8909458901280463,0.015497437574832192,255
271,0.22129836082458496,0.0060689707296359245,0.018732643127441405,0.0006522214766434595,balanced,gini,19,100,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 19, 'n_estimators': 100}",0.9074074074074074,0.8814814814814815,0.8925925925925926,0.9070631970260223,0.8661710037174721,0.8909431364449952,0.015727878124916692,256
267,0.22198691368103027,0.005554573693184921,0.018024396896362305,0.0006131492399598677,balanced,gini,18,100,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 18, 'n_estimators': 100}",0.9074074074074074,0.8888888888888888,0.8888888888888888,0.8996282527881041,0.8698884758364313,0.8909403827619441,0.0126352049899364,257
282,0.11166939735412598,0.0021948762574964475,0.011127901077270509,0.002604421763604216,balanced,gini,22,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 22, 'n_estimators': 50}",0.9148148148148149,0.8888888888888888,0.8851851851851852,0.9033457249070632,0.862453531598513,0.8909376290788931,0.01773534661142516,258
666,0.11157107353210449,0.00247888170832773,0.01023411750793457,0.00028472852700480746,,gini,20,50,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'n_estimators': 50}",0.9111111111111111,0.8888888888888888,0.8888888888888888,0.8884758364312267,0.8773234200743495,0.8909376290788928,0.011016089686417773,259
493,0.028971433639526367,0.0020718939967822943,0.003509330749511719,0.00045759638570799343,,entropy,26,10,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 26, 'n_estimators': 10}",0.9222222222222223,0.8703703703703703,0.9037037037037037,0.8996282527881041,0.8587360594795539,0.8909321217127909,0.023139483285993905,260
62,0.13435816764831543,0.003846979227232359,0.011948871612548827,0.0028321696523928,balanced,entropy,16,50,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 16, 'n_estimators': 50}",0.9111111111111111,0.8703703703703703,0.9037037037037037,0.8996282527881041,0.8661710037174721,0.8901968883381522,0.018325519678507752,261
255,0.21282038688659669,0.00753370887893113,0.017821025848388673,0.00028045437604940816,balanced,gini,15,100,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'n_estimators': 100}",0.9037037037037037,0.8962962962962963,0.8925925925925926,0.895910780669145,0.862453531598513,0.8901913809720501,0.014336795281591815,262
285,0.025449323654174804,0.00039766559177403885,0.0037990093231201174,0.0006735328387369228,balanced,gini,23,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 23, 'n_estimators': 10}",0.9074074074074074,0.8814814814814815,0.9111111111111111,0.9033457249070632,0.8475836431226765,0.8901858736059479,0.023657324285709137,263
266,0.11043772697448731,0.0037141885637605506,0.009982061386108399,0.0002231147203008998,balanced,gini,18,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 18, 'n_estimators': 50}",0.9111111111111111,0.8814814814814815,0.8888888888888888,0.8996282527881041,0.8661710037174721,0.8894561475974114,0.015352681696710904,264
662,0.1097486972808838,0.002108981286392051,0.009762811660766601,5.159400086699585e-05,,gini,19,50,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 19, 'n_estimators': 50}",0.9222222222222223,0.8814814814814815,0.8888888888888888,0.8921933085501859,0.862453531598513,0.8894478865482582,0.019360607986642984,265
277,0.02533135414123535,0.0005056673731809821,0.003279447555541992,4.475542865192057e-05,balanced,gini,21,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 21, 'n_estimators': 10}",0.8925925925925926,0.8629629629629629,0.9148148148148149,0.9070631970260223,0.8661710037174721,0.888720914222773,0.02099662542810581,266
349,0.024958181381225585,0.0008443564192495731,0.003433370590209961,0.00029323130412264994,balanced,gini,39,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 39, 'n_estimators': 10}",0.9074074074074074,0.8777777777777778,0.8962962962962963,0.9070631970260223,0.8550185873605948,0.8887126531736198,0.019993046338604034,267
329,0.024594736099243165,0.0003918982547432334,0.003299093246459961,7.570750633606932e-05,balanced,gini,34,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 34, 'n_estimators': 10}",0.9074074074074074,0.8777777777777778,0.8962962962962963,0.9070631970260223,0.8550185873605948,0.8887126531736198,0.019993046338604034,267
389,0.026307153701782226,0.0014949302377347867,0.003505229949951172,0.0002483020247602863,balanced,gini,49,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 49, 'n_estimators': 10}",0.9074074074074074,0.8777777777777778,0.8962962962962963,0.9070631970260223,0.8550185873605948,0.8887126531736198,0.019993046338604034,267
385,0.028163909912109375,0.002133798779859256,0.0035135746002197266,0.00017213695927212756,balanced,gini,48,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 48, 'n_estimators': 10}",0.9074074074074074,0.8777777777777778,0.8962962962962963,0.9070631970260223,0.8550185873605948,0.8887126531736198,0.019993046338604034,267
381,0.026848268508911134,0.0030667925325491095,0.0036889076232910155,0.0007513184720468289,balanced,gini,47,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 47, 'n_estimators': 10}",0.9074074074074074,0.8777777777777778,0.8962962962962963,0.9070631970260223,0.8550185873605948,0.8887126531736198,0.019993046338604034,267
373,0.026402091979980467,0.003024582938025462,0.0033122539520263673,7.41121535782091e-05,balanced,gini,45,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 45, 'n_estimators': 10}",0.9074074074074074,0.8777777777777778,0.8962962962962963,0.9070631970260223,0.8550185873605948,0.8887126531736198,0.019993046338604034,267
365,0.025794410705566408,0.00039612879494551007,0.0034887313842773436,0.00012065990943838719,balanced,gini,43,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 43, 'n_estimators': 10}",0.9074074074074074,0.8777777777777778,0.8962962962962963,0.9070631970260223,0.8550185873605948,0.8887126531736198,0.019993046338604034,267
361,0.02661619186401367,0.0005575814237163028,0.0034996986389160155,8.497412087900656e-05,balanced,gini,42,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 42, 'n_estimators': 10}",0.9074074074074074,0.8777777777777778,0.8962962962962963,0.9070631970260223,0.8550185873605948,0.8887126531736198,0.019993046338604034,267
369,0.02603297233581543,0.0004621198479045653,0.0033862113952636717,5.113184234927411e-05,balanced,gini,44,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 44, 'n_estimators': 10}",0.9074074074074074,0.8777777777777778,0.8962962962962963,0.9070631970260223,0.8550185873605948,0.8887126531736198,0.019993046338604034,267
353,0.02484898567199707,0.001113510244143416,0.0033185482025146484,0.0001501223177137382,balanced,gini,40,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 40, 'n_estimators': 10}",0.9074074074074074,0.8777777777777778,0.8962962962962963,0.9070631970260223,0.8550185873605948,0.8887126531736198,0.019993046338604034,267
345,0.024660491943359376,0.0003202406759259586,0.003359556198120117,9.34005810640278e-05,balanced,gini,38,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 38, 'n_estimators': 10}",0.9074074074074074,0.8777777777777778,0.8962962962962963,0.9070631970260223,0.8550185873605948,0.8887126531736198,0.019993046338604034,267
341,0.027695989608764647,0.003014254216887488,0.00337834358215332,7.34368546163799e-05,balanced,gini,37,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 37, 'n_estimators': 10}",0.9074074074074074,0.8777777777777778,0.8962962962962963,0.9070631970260223,0.8550185873605948,0.8887126531736198,0.019993046338604034,267
337,0.025206470489501955,0.0006360568477503036,0.0033649444580078126,0.00011248249980298871,balanced,gini,36,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 36, 'n_estimators': 10}",0.9074074074074074,0.8777777777777778,0.8962962962962963,0.9070631970260223,0.8550185873605948,0.8887126531736198,0.019993046338604034,267
333,0.025436782836914064,0.0005518977333107029,0.0033213615417480467,3.960258193668438e-05,balanced,gini,35,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 35, 'n_estimators': 10}",0.9074074074074074,0.8777777777777778,0.8962962962962963,0.9070631970260223,0.8550185873605948,0.8887126531736198,0.019993046338604034,267
357,0.024620246887207032,0.00016928829908864095,0.003340625762939453,2.6191602112752815e-05,balanced,gini,41,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 41, 'n_estimators': 10}",0.9074074074074074,0.8777777777777778,0.8962962962962963,0.9070631970260223,0.8550185873605948,0.8887126531736198,0.019993046338604034,267
